シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
INV,"Innventure, Inc.",3.28,USD,-0.6060606060606066,1061140,0.9176191366057778,259693732,USD,,-6.8547,USD,-1555.3248007727602,0,その他,強い買い,18.339828012356328,-0.146343723042067,46.87906939286049,3.8582999999999994,3.22,4.553949999999998
ABAT,American Battery Technology Co.,3.66,USD,2.5210084033613533,2971312,0.8467298131784686,482055843.99999994,USD,,-0.4031,USD,55.41915505419155,0,非エネルギー鉱物,強い買い,26.211339177461046,-0.19973274431099242,42.72691469645908,4.169100000000001,3.971750000000001,3.356500000000001
NCA,Nuveen California Municipal Value Fund,9.37,USD,-0.10660980810236206,35586,0.5155530830178675,310223834,USD,,-0.2148,USD,-156.6605117383276,3.71398078975454,その他,強い買い,37.154173048423175,-0.0006486145681865452,48.95416949761082,9.242133200000024,9.487799999999993,8.835052800000044
LUCD,Lucid Diagnostics Inc.,1.46,USD,2.0979020979020997,690710,0.9677860942066644,191404209,USD,,-0.897,USD,20.759717314487624,0,ヘルスケアテクノロジー,強い買い,46.49906171026109,0.06270137520219943,68.17486449239125,1.1939999999999995,1.2629999999999986,1.1574854999999982
WCCB,West Coast Community Bancorp,48.5499,USD,-0.00020597322347314982,217,0.03482587064676617,514025613,USD,10.18329977347093,4.7676,USD,40.63716814159291,1.68898391139838,金融,強い買い,17.74514705234694,1.1321838356884442,84.79641887763121,45.09877000000002,46.91374499999999,41.58581650000007
FCCO,First Community Corporation,29.43,USD,-1.1088709677419417,36854,0.6204157765466204,226307695,USD,11.933338739761576,2.4662,USD,36.29932574334035,2.10669384981312,金融,強い買い,15.14116047166947,0.09646460996282613,43.62777176633345,29.931299999999982,30.020999999999987,27.10884999999998
MGTX,MeiraGTx Holdings Plc,7.7,USD,2.1220159151193654,328013,1.110476900456801,619779842,USD,,-2.1139,USD,-61.92263500574492,0,ヘルスケアテクノロジー,強い買い,11.457753570425064,-0.06250065675090433,51.73378897139468,7.785200000000002,7.606999999999999,7.604775000000002
GOF,Guggenheim Strategic Opportunities Fund,12.09,USD,0.24875621890546734,1259924,0.9487647429803175,1963488540,USD,13.122761315532399,0.9213,USD,-42.08574302237867,18.0744416873449,その他,強い買い,29.608000404490483,-0.15047782872934512,35.57427123678235,12.54260000000002,12.418000000000001,13.88840000000002
DERM,Journey Medical Corp.,8.7,USD,1.754385964912264,83457,0.7397070137310724,289332309,USD,,-0.3672,USD,60.255438900313884,0,ヘルスケアテクノロジー,強い買い,17.332128582035367,0.08590223993431856,59.60257458778409,8.079399999999998,8.320999999999998,7.566474999999996
SEPN,"Septerna, Inc.",30.86,USD,10.214285714285712,342997,1.1100661223303565,1381731616.9999998,USD,,-1.5102,USD,-271.23893805309734,0,ヘルスケアテクノロジー,強い買い,19.967177276613267,0.7896650015761537,64.15140546532766,26.71529999999999,26.315500000000007,18.331299999999995
FHTX,"Foghorn Therapeutics, Inc.",5.67,USD,-1.3913043478260883,86066,0.7383127221818082,332157677.99999994,USD,,-1.1867,USD,37.89187208876328,0,ヘルスケアテクノロジー,強い買い,13.098589380263132,0.03282125311216966,51.49344064620692,5.502800000000004,5.633000000000001,4.967849999999995
EQX,Equinox Gold Corp.,18.54,USD,3.865546218487382,11576525,1.1516685454049305,14549753891.485443,USD,77.40966388256311,0.23950498,USD,-52.94086926054607,0,非エネルギー鉱物,強い買い,15.760610953275478,0.6759969604477263,65.294088436571,15.081800000000001,15.826499999999996,10.505649999999996
GCTS,"GCT Semiconductor Holding, Inc. Class A",1.32,USD,2.325581395348839,2675933,1.66829094276135,75371422,USD,,-0.7615,USD,-185.8483483483483,0,電子テクノロジー,強い買い,41.93760133382495,0.0294653455854883,62.289527592818295,1.2097180000000005,1.2165649999999997,1.3471795000000037
NNOX,NANO-X IMAGING LTD,2.43,USD,2.531645569620255,669555,0.6679547140959688,154941666.99999997,USD,,-0.8839,USD,-3.319696084161307,0,ヘルスケアテクノロジー,強い買い,11.018789497505388,-0.15965268007603628,43.40131208586326,2.8153999999999972,2.4920000000000013,4.018449999999996
CRIS,"Curis, Inc.",1.08,USD,-0.9174311926605512,104173,0.506639574040102,14833735.000000002,USD,,-3.677,USD,52.9175256411898,0,ヘルスケアテクノロジー,強い買い,24.722246259742505,0.03364468651692021,54.945348016559656,1.0064420000000005,1.0063549999999997,1.5605605000000002
CRML,Critical Metals Corp.,10.73,USD,4.073714839961202,14480956,1.6842072599823195,1265115344,USD,,-0.5583,USD,70.16034206306789,0,非エネルギー鉱物,強い買い,19.875236070641293,-1.0047836415957985,46.31619232264346,11.762900000000004,11.792749999999996,7.857475000000005
MNY,MoneyHero Limited,1.37,USD,-0.7246376811594049,3779,0.14645186543015148,59990641,USD,,-0.5786,USD,80.2942578843403,0,テクノロジーサービス,強い買い,27.790713250059873,0.03237314328959218,66.68854708275208,1.2783599999999997,1.2769000000000004,1.3212040100000015
LNSR,LENSAR Inc,11.95,USD,2.2241231822070127,23734,0.5934048899523205,142737319.00000003,USD,,-4.3869,USD,-200.88477366255142,0,ヘルスケアテクノロジー,強い買い,25.689197277160307,-0.08460885390109318,49.19135690914705,11.975999999999992,12.16,12.266975000000002
HOVR,New Horizon Aircraft Ltd. Class A,1.9,USD,2.150537634408592,402284,1.052189690432592,84080225,USD,,-0.6239,USD,-1031.1940298507463,0,電子テクノロジー,強い買い,14.489701594898927,-0.03421887686147995,49.89005199718693,1.896399999999999,1.8849999999999993,1.8119300000000007
CYCU,"Cycurion, Inc.",1.78,USD,6.586826347305395,128468,1.0411709404480176,7454973,USD,,-16.4593,USD,-106.94411265480606,0,テクノロジーサービス,強い買い,26.11194956065241,-0.24682493441221198,36.55183174342528,2.4870824605999995,1.9249999999998995,7.183329311899993
ACTU,"Actuate Therapeutics, Inc.",4.16,USD,10.638297872340436,23104,0.8578164739079585,96692241,USD,,-1.2096,USD,17.970975179709747,0,ヘルスケアテクノロジー,強い買い,35.54856957601795,-0.4192424436123403,37.56165667520539,5.528399999999997,4.467000000000015,7.0599750000000006
ADMA,"ADMA Biologics, Inc.",15.52,USD,-4.726826273787597,2333377,1.0248361163994106,3693725534,USD,18.22665883734586,0.8515,USD,208.1795150199059,0,ヘルスケアテクノロジー,強い買い,24.48382782885897,-0.44431599943832367,37.43567062939608,17.638199999999998,16.394,17.49335
INVE,"Identiv, Inc.",3.15,USD,-1.5625000000000084,26206,0.6641458556142957,74826327,USD,,-0.8158,USD,28.84430876580899,0,電子テクノロジー,強い買い,12.78840736499889,-0.06833254916051068,42.18376499869551,3.4036000000000013,3.2930000000000006,3.4875499999999966
REED,"Reed's, Inc.",2.24,USD,-4.680851063829781,41975,2.3205223179239964,25637816,USD,,-3.2255,USD,86.74951217007292,0,非耐久消費財,強い買い,17.04989383087967,-0.2323233743206372,44.668100614619306,2.4010219999999944,2.2089499999999895,27.02455610000212
IDR,Idaho Strategic Resources Inc,39.59,USD,3.12581401406617,279558,0.9710010524231781,617302083,USD,56.90671266350439,0.6957,USD,34.7472399767577,0,非エネルギー鉱物,強い買い,19.59184989577572,-0.9159631790747298,49.544716148741415,42.3176,38.57099999999999,29.703650000000007
GENC,"Gencor Industries, Inc.",15.5,USD,2.1753460777851026,14080,0.5164395017532535,227194369.99999997,USD,14.863828154967397,1.0428,USD,8.806343906510843,0,生産財製造,強い買い,12.083784631944871,0.44745324594186187,61.42406682037171,13.861199999999982,14.717000000000002,14.21694999999999
SNTI,"Senti Biosciences, Inc.",0.93,USD,7.081174438687392,173772,1.128402066776062,24450480,USD,,-3.3373,USD,78.60348519625066,0,ヘルスケアテクノロジー,強い買い,33.30120509944898,-0.06462848771529828,46.541173876813986,1.0474680000000005,0.9189200000000041,1.804941999999995
LWAY,"Lifeway Foods, Inc.",21.79,USD,0.4147465437788012,30153,0.906320165195358,331834752,USD,30.055172413793102,0.725,USD,-16.165587419056433,0,非耐久消費財,強い買い,15.0608498809128,-0.17055125675307536,45.94787733937729,22.52349999999997,21.81599999999999,25.08147499999999
CIFR,Cipher Mining Inc,17.12,USD,12.483574244415244,51315057,1.690041563910261,6763976596,USD,,-2.0516,USD,-1474.5203376822717,0,テクノロジーサービス,強い買い,11.912348595113883,-0.2787375418646114,53.91551193351779,16.395400000000002,16.082,11.723149999999999
LGVN,Longeveron Inc. Class A,0.5813,USD,2.775813295615284,43176,0.5196468288737616,12400805,USD,,-1.3371,USD,78.88178156834874,0,ヘルスケアテクノロジー,強い買い,12.043048650075795,-0.0004264716832970139,55.379604256295636,0.5603300000000019,0.5533449999999996,0.9129425000000166
PNTG,Pennant Group Inc,31.98,USD,-1.781326781326787,280251,1.1170937251245738,1106307133,USD,42.273628552544615,0.7565,USD,9.972379706352667,0,ヘルスケアサービス,強い買い,29.02493765610365,0.916069930512819,60.75715569605785,29.700000000000024,30.3495,26.90855000000001
CWCO,Consolidated Water Co. Ltd.,37.29,USD,1.1940298507462623,40840,0.46660474213918396,594079549,USD,35.4602510460251,1.0516,USD,-54.262352122477374,1.42129257173505,公益事業,強い買い,8.853266825264868,0.10286154497382682,53.09504070084698,36.60629999999996,37.22849999999993,32.925499999999985
RNXT,"RenovoRx, Inc.",0.9019,USD,0.04437049362174897,86964,0.7197868548929763,33054557.000000004,USD,,-0.3554,USD,37.88885005242923,0,ヘルスケアテクノロジー,強い買い,12.359540676677376,-0.015178209702638279,42.558176345818644,0.9601280000000003,0.9579500000000003,1.1092195000000005
CLFD,"Clearfield, Inc.",32.73,USD,3.5104364326375577,101458,1.1162122407307782,447923511,USD,,-0.4657,USD,25.79668578712556,0,電子テクノロジー,強い買い,18.388081101568773,0.4658389671307468,57.3556309580267,30.674000000000106,31.2395,34.788775000000015
IGR,CBRE Global Real Estate Income Fund,4.92,USD,-0.40485829959515096,692022,0.8680082402971805,744888000,USD,14.603739982190561,0.3369,USD,92.40434037692745,14.6341463414634,その他,強い買い,37.77644675022863,0.080876944559793,58.87069540057768,4.632900000000001,4.8490000000000055,4.899074999999986
GGRP,"Glimpse Group, Inc.",0.5552,USD,-7.2037439411666435,197417,0.17005288844069846,11701676.000000002,USD,,-0.1817,USD,50.13721185510428,0,テクノロジーサービス,強い買い,32.13221981073268,-0.10708979844688571,26.914996458168318,0.9153900000000011,0.7927250000000009,1.2986725000000008
NX,Quanex Building Products Corporation,22.19,USD,1.2779552715655003,281484,0.5477812043347817,1019373126,USD,,-5.4875,USD,-588.5159797026618,1.4420910319964,生産財製造,強い買い,51.88243781918928,1.2147089915884415,71.08111007895036,18.357,20.862,17.300849999999993
VTVT,"vTv Therapeutics, Inc. Class A",39.83,USD,13.362743702860397,54620,2.335255864861283,166450298.00000003,USD,,-3.3231,USD,26.616464976592173,0,ヘルスケアテクノロジー,強い買い,18.45084862312671,0.3694794971994497,58.28265269487953,36.13750000000002,35.191250000000004,24.32718499999999
LUCY,"Innovative Eyewear, Inc.",1.12,USD,7.692307692307699,82137,0.8110053516064694,5992205,USD,,-2.624,USD,72.68629838969906,0,小売業,強い買い,10.798587744859448,-0.05928546243130528,45.764195973763115,1.281392000000001,1.1251550000000003,1.862648
KYIV,Kyivstar Group Ltd.,11.69,USD,-2.011735121542332,439974,0.6190925059067026,2698795764,USD,,-0.2846,USD,,0,金融,強い買い,16.335571873459507,-0.11123427617048165,40.33656516699347,12.807799999999991,12.211500000000006,12.190325
MATX,"Matson, Inc.",166.99,USD,1.587784401995385,264878,1.1552942079580168,5206754155,USD,12.713748420203128,13.1346,USD,9.258334997005402,0.838373555302713,交通・輸送,強い買い,51.77039079160778,5.970727982202476,64.01257393315076,144.58559999999997,162.90600000000003,116.19005000000007
PLSE,"Pulse Biosciences, Inc.",18.99,USD,-5.943536404160489,463190,0.7225992167928694,1291112513,USD,,-1.08,USD,-19.627824545857333,0,ヘルスケアテクノロジー,強い買い,36.210496607232315,1.8827141727302745,49.303904360518715,16.373599999999975,19.360999999999997,16.105499999999992
